,Unnamed: 0,filename,window,lib,Label
1940,3509,18cc953f5df2e48cf693d1b22631e9ee49e8429755843258ab3e2d8b16a210ce.png,2003,Die04,Missing
286,885,86b491c724af596400aecc22e15c055ec3e5de4be1d67f98ebaa1711c6c19180.png,2003,Die03,GOOD
1047,3015,9c5b6e0ace5c742f5a24269b5ae8092c3cc2d715f23352f3975b568bf778752c.png,2003,Die01,Short circuit MOS
456,1367,f5f794306ada500300f7b5c8d8fa93c01d50e007ea531d973aeb4c7afca78624.png,2003,Die04,Lift-off blanc
49,119,5ea00ab2ffbf2f49ae8bddc4b7b4e34e8767f5276d1a99fa109baac8b2b5a460.png,2003,Die01,GOOD
32,74,449cad1e8eb19f39be5b8a67647615891c81000b7816f027b5b6a7e4e168d555.png,2003,Die01,GOOD
1383,4518,67db0c870c3211f4b98a4037e5d320f88468626d293b70caff5f7dd0baeccc8e.png,2003,Die02,Lift-off blanc
601,1824,0e92f11feae37c7d8c896ad5804afd93c69e969f75ce0e2003ceb98396fc6c8c.png,2005,Die02,GOOD
528,1572,57ff4d9ea449a404301c0d6e182596f767287b059aa3ec7021d8eb1239d4eaa9.png,2005,Die01,GOOD
1747,7804,21ac6af16c70eaf976d13bef07a0447572a89d7ccb5b67fe0e1fe42cfab3c0ea.png,2003,Die01,GOOD
2005,5260,bdf22ae3b2ec06bb03d185586cb991f8e67a0ce75c04b9f89076a6cf48541cdb.png,2003,Die04,Missing
87,211,9a3999f06a48c826af6bd8f3d5b4514fb1e48f25eae75b54841f4909d829f227.png,2003,Die01,GOOD
24,59,3bd09c791944d8896d0906cef241de17a62b6c9ab461ef85fdbbaccbccae7a09.png,2003,Die01,GOOD
1992,1613,795d16942ce10b714287b11d040e36dd9670cbe3186e030e18bafe7a555fc574.png,2005,Die01,Missing
1111,3298,0704777285575a71ceebb8d83df29f27f84700373de46d0e48fb62a79be87904.png,2003,Die03,Lift-off noir
645,1939,59928c3eea772a38becfd48f1a84d6c4da9b2b703f33e266be79137948eae186.png,2005,Die02,GOOD
1908,3877,11a4bcede11539ccd3cbb5893378e9e89f60064ce1b2f98fc360a10ab3298a35.png,2005,Die02,Missing
1694,6879,34bb7c3c9589858c4216c8b357734285813c39acdf710ff934a9cce53119899c.png,2005,Die04,GOOD
1380,4500,51c78305cea7397b03b8c3304086791ffd3fca5a238bbd964d01decee04aa27b.png,2003,Die02,GOOD
1106,3284,fe0e8cb679b92ea19fc5c33b1516a55506f51643913e6d308de6823842d0ef77.png,2003,Die02,Short circuit MOS
17,41,2d2a4c1126e89b631616cea0b758d45e45478ed06c9383e73c1ec85a71494155.png,2003,Die01,GOOD
22,51,349a17ed03a3b82117df23c012f5236fdc0fc006a84e2a9ff79d8fa68251c3cf.png,2003,Die01,GOOD
204,531,72fbe2d81bc1442506a0414618de32f914189995bd25f135548e35f056962fd5.png,2003,Die02,Lift-off noir
1841,2378,c5f886a9c0456dc07817aa4bef47a99da031b37082ddf0d64ef63fdf4c72f0b5.png,2005,Die03,Missing
2173,617,a827989afa011c2b884c8e08a93c88216e3045ca6ac96489857835eb437f3a67.png,2003,Die02,Missing
1602,6302,8a04d2127c1f230f2f8b1c68d300b99cb8ccd549d090e23c3cb086402f5acb32.png,2005,Die02,Lift-off blanc
1328,4245,cf9d34ec101ce961eab5e4ab53e2d0262f15317f52134fba56426c485283ecf2.png,2005,Die03,Short circuit MOS
2160,90,4c9eff75e279525d756288f952db8c49795514852b02ecafb1039928e0ad911c.png,2003,Die01,Missing
1743,7798,0e08c145993e379602e6f4ab1de5dd451ecfc778dbb62023ba8db1424ee7480f.png,2003,Die01,GOOD
322,1052,1122cd24517ebc7e06bddfb4ca374d4f5510efe300ca72af65dbd2ad8e5db3ea.png,2003,Die04,Lift-off blanc
840,2560,4b01acb57dcd75823a4e2768abdcd03a5faba497b5ed0f5e471d426a5ae8bbbe.png,2005,Die04,GOOD
1753,7814,513eefde7cd0bb295b6d9991b49f951b9b182c2f6537a6575aad1a16bcd3353b.png,2003,Die01,GOOD
1078,3105,03cff2cd0712ae1bcbca426883af82c9035b38577b601781edd3000a2fff0d20.png,2003,Die02,Short circuit MOS
1559,6167,399b0f825a1c4094b324606e8056eb3a2b0a9f18a52f3185bf19925c823b12a3.png,2005,Die02,GOOD
231,633,b6fe97ae1f58109e1f400c9bf040c6e7f09bf72b1f0c6bf7f575d416bda0547a.png,2003,Die02,Lift-off blanc
2115,4083,16fc252375fc72339a741910ca8b0463bd99685cb6ce6fab032b20dfeb14f0eb.png,2005,Die03,Missing
1896,5581,b86b8d73eb2609b60eee15cfa227d92706774cc00269f1e3f45da66b3cbdf536.png,2003,Die01,Missing
353,1133,4bb9d50f3674e8d3ef36e864c7166b1990e979b7d6319bf40455900ef03f3514.png,2003,Die04,Lift-off blanc
2131,7094,fa809e1f0ae7e1bdd8c5558106dffe9933a8914455ce285eaac35f34624070fa.png,2005,Die04,Missing
1402,4641,bd6c4c04ccfdc44c4a791bdf4c021a55acf8915a8b2cc0e1d6f0da4cc7324dfb.png,2003,Die02,Lift-off blanc
1970,4665,c8eb140913218a4334a4ebf393a05be053922f7343b11d3af0f5f19b3a5b336d.png,2003,Die02,Missing
1729,7444,390b340b597fb4712a555f1b9b974d19e924c37739d6f37bf44523f21e9e0d8a.png,2003,Die01,GOOD
249,692,e803f5a4bbfd7d9661deb262b69c7569e29050ceac4f1294e5ea3b558d74d435.png,2003,Die02,GOOD
757,2288,771974443b349075d9cb6bc9dd35bbbd6ccccd3cffb03aef2fa0db46cf7060d9.png,2005,Die03,Lift-off blanc
1918,2046,a245c8ece2f25108c7cf6197134e9a3d59727606419d4bb796cbda775467dfea.png,2005,Die02,Missing
970,2810,e463af3b7ec85ae0efe8fc46dfb5baf8fb9bf5624e07e54b79fa1ff19d6da30c.png,2005,Die04,GOOD
631,1899,4195472aa2f657c587736b72f81f4ad18e81a2d88fb3a4b386228db57ec119c2.png,2005,Die02,GOOD
1983,3225,a9bf1cbe25209bd00e0787a4e020ef673e21d04f5f7e34b15e5f3f72dca179f2.png,2003,Die02,Missing
1246,3956,6d338a36294a39e4bff748bd234b013bece26ce7c7a6c9ac2dee187b2ef86d31.png,2005,Die02,GOOD
2162,3906,307173ef41bf32af1fd5449cdae8ea3e02b931a3f7b9d80188808be19c97b9ef.png,2005,Die02,Missing
1638,6417,d1338171c573344d12ccf1159cc8872018f23fe5a58d9aa460d77443cdc24136.png,2005,Die02,GOOD
1586,6243,6847bb4f186fba39e135447e2eaf9dc8b9a3267cd0da48f396d63de42a7abde1.png,2005,Die02,GOOD
319,1047,0db9cced5f8c7967995e3fed9a8055c5b5118aa3dfef0efb2a98e429f93cdc4e.png,2003,Die04,GOOD
1397,4621,b2a2896582a064603fc5f05812d0c19edec8d023b7e601f393807be63a516919.png,2003,Die02,Lift-off blanc
778,2454,085ed5cc0da0de17b30637ede51a29f44d62c53ce545eb4c11da1305984e1340.png,2005,Die04,GOOD
1242,3943,5cad67e874df7bb86f9f45b42606c0e23e34f1c6e21e076abe61e21eba4d7086.png,2005,Die02,Lift-off blanc
1849,1411,0a7ac4e2b953b4c59dc5fda21583fd94811faf8d26d55bec2b64891ec4c26cdc.png,2003,Die01,Missing
304,986,dd5663e593374d2a788c9fee2cdfc4b543a0d29b1f6b5e437f65359697283eb4.png,2003,Die03,Lift-off blanc
677,2027,959a53da8cd1c5eb06dfba535ea4729692b7c6f05be6a3302008b9efc63240e4.png,2005,Die02,GOOD
1097,3213,95ef98844ef79295758e6b6cce587a61ea72fae2d523d77e59c6472c2681657e.png,2003,Die02,Lift-off noir
891,2659,80ffa9b8ebbb884be4e3ff9afb2f2584c34cf506f857a7cd1e1c8350b74cbab6.png,2005,Die04,GOOD
1425,4953,b57ad7172ba1a4e16df08066b978ef5598dec7ddc32813b8be5d3733517be5e8.png,2003,Die03,GOOD
445,1328,d554f0eedd0f372ce528d12062ea30b5b93ad67eacf9495b54eb931f27f016b8.png,2003,Die04,Lift-off blanc
2031,4748,09a7d0fb54dfcc0db32872f1fc7bb5a0621a9601cb1f723595462ced82f68419.png,2003,Die03,Missing
1343,4300,17d753a2d01b16c16bda8e068d1708f47cd58671be84ea6b57cee455fe898c74.png,2005,Die04,GOOD
192,501,6091aac79befb5dd06fc83c6f4b34e98942d2b8c77eec90231ce99dea8af47c8.png,2003,Die02,GOOD
110,268,bd7b5730342d885f554790bfb3ed5535badb0880bca8d5d992fb5ea2ba7a7f11.png,2003,Die01,GOOD
1588,6251,6cde76459ef7733ab5f9f987914129abc0d472d45fee320cfb3bbf43149ff696.png,2005,Die02,GOOD
1022,2933,48d03a084a50653efa2916417bff1149a220cd084ce546184fca5ffe11ef26cc.png,2003,Die01,GOOD
2136,1109,3a8f64dcc3d1a2307f6d1e7d7d4ef67fb6d7e1d76aacdf32e03e2b65fbbce1ef.png,2003,Die04,Missing
806,2504,2853dd473c24daf8ccfbf3b9b8389ed801059927d61861da3d29e5e5e6eb1445.png,2005,Die04,GOOD
104,250,b448b16bc86bb21a39887ff120b75b36442a3e4b54d974dfc9ee5ea13f1651ea.png,2003,Die01,GOOD
2286,332,e31ebb949d00b28b170b9affdf7cd3634a94053a50ea2d6d4de5e58541cbc3a9.png,2003,Die01,Missing
1265,4022,bcfb8bdd2001d1029546ed474a268f82b17e1206a47741129d6aa94b01c11534.png,2005,Die02,GOOD
635,1910,45c2dfb86dcb44dea8666031b1e4ed2356f1844f42f87829768c797570d81aa8.png,2005,Die02,GOOD
571,1728,d22c0935aa80b6c28771a501c059b9f4772c19009c1f59c641c18ac36370a127.png,2005,Die01,GOOD
1252,3980,8bd939791bea1d6c24ab1824c8ad6390154fe8db0aa92ab3cc79a7009bc4750c.png,2005,Die02,Lift-off blanc
911,2694,a1493771176b20b7b70fd8e97fc6678ff0824589ecad426b434750a8a823e6ae.png,2005,Die04,GOOD
561,1694,b887bf58771b76946217db346e51ebfdc9294976c4f69fbb797fb73e01c17e17.png,2005,Die01,Lift-off blanc
1457,5312,ebc44d3f0ad1fee8b5cb70613722c1e83e4446b0a25b5e8cb7fd085a5d8db2ae.png,2003,Die04,GOOD
1117,3315,211c24f449026bb5596c1d0ff0838f08104922538856d73ad0d8466422f31a1b.png,2003,Die03,Lift-off noir
1636,6413,d054bf5d858a3d56ad32faec0de04a7b7c5b05b091c063affeacf15f58094e86.png,2005,Die02,GOOD
1592,6263,73bee4c0769aa762c2bf61d38e6693f625f3f33e2d0218e7d6c5ef2113d5d900.png,2005,Die02,GOOD
2293,4822,4baec20431f719ab0dcd57f318ee4a928262594f31d3341a8da181386201d195.png,2003,Die03,Missing
1963,4482,47b2258b50a82cc47d370c5080b412dda63ca0280407c03b7f1a2e79718e2a85.png,2003,Die02,Missing
1671,6717,ac57f96bd2bac8c12e02b1d6565ec094420e215298060aa716c135906da50f8a.png,2005,Die03,GOOD
401,1248,9f61b382d7c4ad5a10d96d92234036f1d6cd59c064a8dc6c8954be64a1ced26a.png,2003,Die04,Lift-off blanc
2240,2662,83bc910c97f273dc3b1db2eae8059ca8d373ce0cb596ecb2441b403b8697413a.png,2005,Die04,Missing
1350,4342,4d18a3c6ae1a549fcce73685497e2117d91fd3deddacb89b923cfd2667682cb3.png,2005,Die04,GOOD
277,829,52ba7b12079d2da3ffded489867535df7171abbc3d1e4c88b3c55ebec6b7bca8.png,2003,Die03,Lift-off noir
169,426,29a58f57eda97037b0707484038ec3efb2ffde0171df092b1604fdcbb110b00e.png,2003,Die02,GOOD
1912,1073,21211c52b7d25a236cfd30ee55501c95898561bdc403609f0a7cdfe2b752bdcf.png,2003,Die04,Missing
1433,5082,2aad74195a3a25a9845620b6af06d567b982aee60639ad92bd4ffc3de3b6a86f.png,2003,Die04,GOOD
998,2870,0b300917bbb49031befb5363477f126e56c13b5142bf502b6c2f17a3a2fef89c.png,2003,Die01,GOOD
1394,4592,95577ca6170c83b75d14b26dc6a70b8b583e8066e3dcb4312b98b6409a6357e7.png,2003,Die02,Lift-off noir
1229,3872,09e0eaea48c90c96ffbda4cf609bcfa015e5f0c5f9e75c97eeeb2f55406f6cb1.png,2005,Die02,Short circuit MOS
1367,4443,ec179fccb267d70bed4bd685a440c9295e3af70a968329c63cdfe757acfe2cd9.png,2005,Die04,Short circuit MOS
1230,3883,16012c181959a6b2d291412fbf3e9c15129b894fb156ebf5eaceca41ffea67e4.png,2005,Die02,GOOD
603,1826,0f21b879131ed88b5a0bc38e70db13ea2997006bde272e8073cf542467fca8ce.png,2005,Die02,GOOD
1777,7849,d7a1bec1fe9455163657d06d50dbcd2f85594f164ec554132603ba15371b8ce3.png,2003,Die01,GOOD
2021,899,8f391abc06df956eab33219c6e1073e585fea2cd9a8c0894a5db82f18433e249.png,2003,Die03,Missing
1080,3115,0ec026a3e18f3ebc0348373847785bf99e6c44809d95724bb1caeb5a911c0122.png,2003,Die02,Lift-off noir
965,2803,e0af8078e384a28515959cb5db43822293a0b5a0f9403ae396c213426ec9e3d5.png,2005,Die04,GOOD
1576,6208,546516d5dcc66c2233d04f531f6aa59b9edb5fb68d9d6c47aabe17afb20702f9.png,2005,Die02,GOOD
311,1019,01007949c23f36aca6205c07a74d5d1497a5ee0af8f20dde9d83f6f0e2182a6c.png,2003,Die04,Lift-off blanc
1410,4719,f486b9fd71f5e122dd4f685c7b542921fa79089e8b522a257fb894835669b284.png,2003,Die02,GOOD
1050,3023,a56d5741dd1c9f580f2388900be6a4da04d44361318bc6d66401a0e49f413a77.png,2003,Die01,GOOD
384,1209,7f6ec02f81c9d89dec6109430dcae0e988bdf4e050d97508c63ee412608eaa4d.png,2003,Die04,Lift-off blanc
2106,7446,48a2e5236ae04fc5645c18d9a5873c348fc9154d6e6ace102a67765edc8d6c61.png,2003,Die01,Missing
687,2050,a48691974badbe69f5bc01e7770f1fda14727e5a9f65bf3d03ddb7bc2a5ca7cf.png,2005,Die02,GOOD
1542,6119,1a34964881ae7216fb554e994b223b5cf0bac8cd3e3d333d3dce88c8f13260ae.png,2005,Die02,GOOD
1883,7062,dbec890af841b3ac621d3dd3a01cd42de4f53dc75016e8e60154101e91b9669c.png,2005,Die04,Missing
2128,5916,7e9315f5dd45609f6dd583192a3972506474f27f4e0050f24d672af46e6f749d.png,2005,Die01,Missing
2119,267,bd172cbc1f4dda29e11b7bf3a9dbe0a3f3d7c181e9a12230142d937225ff6a15.png,2003,Die01,Missing
1833,7596,459a2afafc929a444364ebf7af58d1fbd599e876f6518f24e7be099c2d78e701.png,2003,Die04,Missing
1605,6326,9f587068682d53a56cd7fee9bdb014e96f9421265ce58b65d993d54949c4f1f4.png,2005,Die02,GOOD
